style,artist,picture
Post_Impressionism,david-burliuk,bouquet-and-mountains-colorado-1951
Symbolism,odilon-redon,portrait-of-the-son-of-robert-de-comecy-1898
Pop_Art,robert-indiana,summer-i-hope-wall-rainbow-roll-1-2010
Realism,volodymyr-orlovsky,a-hot-afternoon-in-the-southern-estate-1868
Post_Impressionism,giorgio-morandi,cortile-di-via-fondazza-1956
Impressionism,berthe-morisot,girl-with-shuttlecock-also-known-as-jeanne-bonnet
Impressionism,claude-monet,grainstack-at-giverny
Romanticism,gustave-dore,ruth-and-boaz
Post_Impressionism,maurice-denis,the-two-sisters
Mannerism_Late_Renaissance,el-greco,st-sebastian-2
Post_Impressionism,wassily-kandinsky,santa-marguerite-1906
Post_Impressionism,henri-matisse,odalisque-1
Expressionism,jose-gutierrez-solana,the-trail-1933
Abstract_Expressionism,frank-stella,limanora-1994
Symbolism,nicholas-roerich,santana
Rococo,jean-honore-fragonard,the-warrior
Post_Impressionism,vincent-van-gogh,pine-trees-in-front-of-the-wall-of-the-asylum-4-1889
Romanticism,gustave-dore,evil-counsellors
Baroque,rembrandt,a-ragged-peasant-with-his-hands-behind-him-1635
Expressionism,amedeo-modigliani,minoutcha
Rococo,francois-boucher,nude-on-a-sofa-1752(1)
Expressionism,paul-klee,after-annealing-1940(1)
Ukiyo_e,katsushika-hokusai,sketch-of-four-faces
Impressionism,edgar-degas,at-the-races
Pop_Art,marjorie-strider,white-on-green-1964
Impressionism,eugene-boudin,the-lock-at-saint-valery-sur-somme-1891
Impressionism,camille-pissarro,market-at-gisors-rue-cappeville
Early_Renaissance,filippo-lippi,disputation-in-the-synagogue-detail-1465-1
Realism,thomas-eakins,perspective-drawing-for-hunting
Romanticism,taras-shevchenko,moonlit-night-in-mountains-1857
Post_Impressionism,vincent-van-gogh,the-ploughed-field-1888
Color_Field_Painting,morris-louis,number-99-1960
Art_Nouveau_Modern,raphael-kirchner,geisha-5
Mannerism_Late_Renaissance,titian,madonna-and-child-in-an-evening-landscape-1565
Naive_Art_Primitivism,jean-hugo,baie-de-hy-res-1951
Symbolism,gustave-moreau,arion
Baroque,diego-velazquez,portrait-of-the-count-duke-of-olivares-1624
Impressionism,berthe-morisot,young-woman-in-a-rowboat-eventail
Realism,winslow-homer,peeling-a-lemon
Mannerism_Late_Renaissance,tintoretto,women-playing-instruments
Post_Impressionism,vincent-van-gogh,village-street-sketch-1890
Impressionism,gustave-caillebotte,the-painter-under-his-parasol
Contemporary_Realism,jamie-wyeth,lighthouse-1993
Realism,boris-kustodiev,house-in-uspensky-1908
High_Renaissance,michelangelo,the-ancestors-of-christ-ozias-1509
High_Renaissance,giovanni-antonio-boltraffio,portrait-of-a-youth-holding-an-arrow-1510
Mannerism_Late_Renaissance,sofonisba-anguissola,portrait-of-minerva-anguissola
Northern_Renaissance,albrecht-altdorfer,crucifixion-1526
Realism,edvard-munch,girl-kindling-a-stove-1883
Impressionism,eugene-boudin,low-tide-at-trouville
Romanticism,sir-lawrence-alma-tadema,agrippina-with-the-ashes-of-germanicus
Northern_Renaissance,jan-van-hemessen,the-prodigal-son-1536
Impressionism,dimitrie-paciurea,chimera-1923
Cubism,pablo-picasso,the-girls-of-avignon-study-1907
Baroque,rembrandt,the-agony-in-the-garden-1657
Northern_Renaissance,albrecht-durer,the-young-peasant-and-his-wife
Abstract_Expressionism,terry-frost,rider-s-song-1989
Post_Impressionism,maxime-maufra,the-village-morgat-1901
Impressionism,adam-baltatu,houses-in-bretania
Expressionism,max-weber,still-life-with-red-bananas
Realism,ivan-shishkin,forest-stream-1
Realism,odilon-redon,vase-of-flowers-pansies
Impressionism,childe-hassam,the-holly-farm
Cubism,pablo-picasso,las-meninas-velazquez-1957-1
Early_Renaissance,sandro-botticelli,lamentation-over-the-dead-christ-1490(1)
Naive_Art_Primitivism,andre-bauchant,marine-1945
Post_Impressionism,vincent-van-gogh,view-from-vincent-s-room-in-the-rue-lepic-1887
Romanticism,francisco-goya,blind-man-s-buff-1789
Impressionism,pierre-auguste-renoir,the-champs-elysees-during-the-paris-fair-of-1867-1867
Symbolism,fernand-khnopff,the-sleeping-medusa-1896
Naive_Art_Primitivism,radi-nedelchev,jungle-1979
Romanticism,ivan-aivazovsky,fishermen-on-the-coast-of-the-sea-1852
Color_Field_Painting,ron-gorchov,promenade-1985
Expressionism,ramon-oviedo,nave-funebre(3)
Post_Impressionism,spyros-papaloukas,arsenal-mount-athos-1935
Impressionism,claude-monet,boats-at-rest-at-petit-gennevilliers
Realism,vasily-perov,head-of-a-kirghiz-sketch-1869
Abstract_Expressionism,rufino-tamayo,retrato-de-ni-os-pareja-de-ni-os-1966
Post_Impressionism,salvador-dali,port-of-cadaques-night
Post_Impressionism,theo-van-rysselberghe,funds-of-st-clair-1921
Northern_Renaissance,jan-van-eyck,the-arnolfini-wedding-the-portrait-of-giovanni-arnolfini-and-his-wife-giovanna-cenami-the-1434
Realism,john-singer-sargent,mrs-benjamin-kissam-1888
Post_Impressionism,vincent-van-gogh,rocky-ground-at-montmajour
Expressionism,amedeo-modigliani,cypress-trees-and-house-1919
Symbolism,mikhail-vrubel,head-of-angel-1887
Expressionism,max-pechstein,m-dchen-sitzender-weiblicher-akt-1910
Romanticism,john-collier,the-garden-party
Early_Renaissance,bartolome-bermejo,piet-of-canon-luis-despl-detail-1490
Rococo,george-morland,interior-of-a-stable
Abstract_Expressionism,sam-francis,the-five-continents-1984
Naive_Art_Primitivism,ivan-generalic,unknown-title
Art_Nouveau_Modern,aubrey-beardsley,a-snare-of-vintage
Impressionism,pierre-auguste-renoir,seated-young-girl-with-hat
High_Renaissance,giorgione,portrait-of-a-venetian-gentleman-1510(2)
Expressionism,konstantinos-parthenis,angel
Pop_Art,keith-haring,untitled-1983(3)
Realism,valentin-serov,quartet
Impressionism,lucian-grigorescu,vase-la-sozopol-1940
Mannerism_Late_Renaissance,titian,cain-and-abel-1544
Symbolism,nicholas-roerich,himalayas-43
Impressionism,willard-metcalf,the-sunny-brook-chester-vermont
Mannerism_Late_Renaissance,giorgio-vasari,assumption-of-the-virgin-detail
Naive_Art_Primitivism,pablo-picasso,untitled-1938-2
Art_Nouveau_Modern,raphael-kirchner,girls-with-ancient-musical-instruments
Realism,pierre-auguste-renoir,barges-on-the-seine-1870
Post_Impressionism,moise-kisling,bouquet-of-peonies
Art_Nouveau_Modern,aubrey-beardsley,the-peacock-skirt-1893
Impressionism,james-mcneill-whistler,portrait-of-george-w-vanderbilt-1903
Realism,leon-bonnat,self-portrait-1855
Post_Impressionism,vincent-van-gogh,round-clipped-shrub-in-the-public-garden-1888
Baroque,judith-leyster,the-serenade-1629
Realism,nikolai-ge,portrait-of-v-n-rostovtseva
Expressionism,betty-parsons,page-1-of-an-illustrated-letter-from-betty-parsons-to-h-e-henry-ernst-schnakenberg
Art_Nouveau_Modern,nicholas-roerich,sketch-of-man-with-buggle
Northern_Renaissance,albrecht-durer,st-sebastian-at-the-tree-1501
Art_Nouveau_Modern,zinaida-serebriakova,katya-still-life-1923
Early_Renaissance,fra-angelico,receiving-the-stigmata
Northern_Renaissance,mabuse,saint-luke-painting-the-virgin
Expressionism,josef-herman,pruning-the-vines-1952
Expressionism,ernst-ludwig-kirchner,english-dancers
Ukiyo_e,kitagawa-utamaro,woman-in-bedroom-on-rainy-night
Baroque,adriaen-van-de-velde,battle
Romanticism,christen-kobke,autumn-landscape-frederiksborg-castle-in-the-middle-distance-1838
Realism,john-singer-sargent,villa-torlonia-fountain-1907
Naive_Art_Primitivism,fernand-leger,manufacturers-on-a-blue-background-1951
Expressionism,gregoire-boonzaier,hibiscus-1978
Romanticism,edward-burne-jones,astrologia
Post_Impressionism,henri-matisse,the-artist-s-garden-at-issy-les-moulineaux-1918
Realism,vasily-sadovnikov,illumination-of-the-theatre-square-in-1856
Expressionism,paul-klee,child-and-aunt-1940(1)
Realism,ilya-repin,portrait-of-the-artist-isaak-brodskiy-1910
Impressionism,pierre-auguste-renoir,forest-path-1875
Impressionism,abraham-manievich,flowers-vase-on-a-hamper
Expressionism,amedeo-modigliani,a-woman-with-velvet-ribbon
Impressionism,joaquã­n-sorolla,dragging-the-trawler-1904
Expressionism,john-marin,island-ship-s-stern-1934
Art_Nouveau_Modern,felix-vallotton,portrait-of-juliette-lacour-model-1886
Mannerism_Late_Renaissance,sofonisba-anguissola,portrait-of-bianca-ponzoni-anguissola-the-artist-s-mother-1557
Romanticism,karl-bryullov,portrait-of-princess-a-a-bagration-1
Impressionism,konstantin-korovin,morning-1914
Impressionism,konstantin-korovin,portrait-of-sofia-golitsyna-1886
Impressionism,octav-angheluta,first-day-at-the-beach
Naive_Art_Primitivism,marc-chagall,the-vision-of-ezekiel-ezekiel-i-4-14
Impressionism,claude-monet,springtime-landscape
Realism,isaac-levitan,lake-spring-1898
Impressionism,pierre-auguste-renoir,the-loge-1879
Realism,valentin-serov,portrait-of-vazlav-nizhinsky-1910
Realism,vasily-sadovnikov,view-of-the-neva-and-the-peter-and-paul-fortress-1847
Impressionism,edgar-degas,bowing-dancer
Baroque,rembrandt,figures-on-the-anthoniesdijk-entering-houtewael
Romanticism,ivan-aivazovsky,sand-pebbles
Pop_Art,roy-lichtenstein,world-s-fair-mural-1964
Realism,thomas-eakins,photograph-1910-7
Expressionism,georges-braque,figure-double
Impressionism,childe-hassam,conversation-on-the-avenue
Symbolism,kuzma-petrov-vodkin,a-woman-in-a-chiton-1910
Realism,aleksey-savrasov,view-of-the-moscow-kremlin-1873
Rococo,maurice-quentin-de-la-tour,portrait-of-madame-de-pompadour-1752
Cubism,kazimir-malevich,province-1912
Post_Impressionism,andre-derain,portrait-of-a-woman-1913
Realism,vladimir-makovsky,portrait-of-a-man-sitting-on-a-park-bench-1917
Rococo,dmitry-levitzky,alexander-lanskoy-1780
Post_Impressionism,maurice-denis,the-seasons-series-september
Post_Impressionism,maurice-utrillo,la-butte-pinson-1
Cubism,pyotr-konchalovsky,crimea-alupka-1916
Impressionism,edgar-degas,ballet-scene-3
Pointillism,camille-pissarro,portrait-of-nini-1884
Expressionism,ernst-ludwig-kirchner,women-playing-with-a-ball-1932
Naive_Art_Primitivism,henri-rousseau,footbridge-at-passy-1895
Naive_Art_Primitivism,marc-chagall,profile-and-red-child-1960
Post_Impressionism,edouard-cortes,st-martin-3
Realism,andrei-ryabushkin,village-wedding-in-the-tambov-province
Art_Nouveau_Modern,henri-de-toulouse-lautrec,a-day-out-1893
Impressionism,theo-van-rysselberghe,nude-woman-1916
Expressionism,m.c.-escher,fireworks
Fauvism,maurice-de-vlaminck,barges-in-chatou-1905
Realism,john-singer-sargent,charles-deering
Realism,vincent-van-gogh,cottage-with-decrepit-barn-and-stooping-woman-1885(1)
Fauvism,mary-fedden,still-life-with-fruit-and-flowers-1988
Impressionism,childe-hassam,clearing-sunset-aka-corner-of-berkeley-street-and-columbus-avenue
Romanticism,william-holman-hunt,a-converted-british-family-sheltering-a-christian-priest-from-the-persecution-of-the-druids-1850
Minimalism,alighiero-boetti,dieciundicidodici-1980
Art_Nouveau_Modern,heorhiy-narbut,playing-cards-1917-1
Impressionism,joaquã­n-sorolla,marian-in-the-gardens-la-granja-1907
Impressionism,raoul-dufy,the-port-of-martigues
Naive_Art_Primitivism,marc-chagall,the-mosaic-the-prophet-elijah-in-the-garden-of-marc-chagall-museum-in-nice-1970
Impressionism,alfred-sisley,saint-mammes-1885
Realism,gustave-courbet,landscape-1868
Northern_Renaissance,lucas-cranach-the-elder,adam-and-eve-in-paradise-1509
Impressionism,william-merritt-chase,contemplation
Post_Impressionism,edouard-cortes,quay-du-louvre
Mannerism_Late_Renaissance,el-greco,the-virgin-of-the-immaculate-conception
Romanticism,dante-gabriel-rossetti,roman-widow
Baroque,david-teniers-the-younger,arrival-of-christina-of-sweden-in-brussel
Impressionism,willard-metcalf,hush-of-winter
Expressionism,walter-battiss,african-figures-1950
Realism,pyotr-konchalovsky,bakhchisarai-common-view-1930
Pop_Art,tsuruko-yamazaki,giraffe-1985
Expressionism,zinaida-serebriakova,two-moroccan-1932
Rococo,jean-honore-fragonard,marie-madeleine-guimard
Pointillism,theo-van-rysselberghe,big-clouds-1893
Symbolism,pablo-picasso,evocation-the-burial-of-casagemas-1901
Expressionism,egon-schiele,portrait-of-johann-harms-1916
Baroque,francesco-guardi,the-gondola-on-the-lagoon-1770
Cubism,leopold-survage,femmes-de-san-giminiano-1950
Romanticism,eugene-delacroix,greece-expiring-on-the-ruins-of-missolonghi-1826(1)
Naive_Art_Primitivism,maria-primachenko,a-bunch-of-red-flowers-on-read-army-day-1970
Art_Nouveau_Modern,nicholas-roerich,hut-in-the-mountains-1912
Naive_Art_Primitivism,marc-chagall,uncle-mitiai-uncle-miniai
Impressionism,childe-hassam,across-the-common-on-a-winter-evening
Baroque,jan-steen,self-portrait-with-a-lute
Expressionism,martiros-saryan,still-life-1953
Impressionism,claude-monet,poppy-field-in-a-hollow-near-giverny
Baroque,jan-steen,dancing-couple-detail-1663-8
Romanticism,rudolf-von-alt,the-courtyard-of-the-doge-s-palace-in-venice-1867
Symbolism,odilon-redon,the-monster
Contemporary_Realism,lucian-freud,girl-in-a-blanket-1953
Art_Nouveau_Modern,sergey-solomko,blue-bird-bird-sirin
Art_Nouveau_Modern,raphael-kirchner,girls-with-good-luck-charms-7
Post_Impressionism,augustus-john,head-of-dorelia-mcneill-1911
Impressionism,camille-pissarro,the-pont-neuf-1902
Pointillism,henri-edmond-cross,the-flowered-column-1
Baroque,jacob-jordaens,portrait-of-the-artist-s-daughter-elizabeth-1640
Color_Field_Painting,jose-guerrero,cominezo-com-magenta-1984
Realism,vincent-van-gogh,waiting-room-1882
Color_Field_Painting,clyfford-still,untitled-1951
Impressionism,childe-hassam,cannon-beach-oregon
Minimalism,genevieve-asse,atlantique-v
Pop_Art,alex-hay,raw-wood-2003
Art_Nouveau_Modern,ivan-bilibin,bird-alkonost-1905(1)
Abstract_Expressionism,alice-baber,lavender-high-1968
Impressionism,camille-pissarro,farm-at-montfoucault-2-1874
Cubism,salvador-dali,cadaques-1
Post_Impressionism,vincent-van-gogh,trees-and-shrubs-1889
New_Realism,edward-hopper,corn-hill
Art_Nouveau_Modern,j.-e.-h.-macdonald,lake-mcarthur-yoho-park-1924
Baroque,rembrandt,portrait-of-a-young-man-1663
Northern_Renaissance,albrecht-durer,betrayal-of-christ-1508
Impressionism,camille-pissarro,the-cours-la-reine-at-rouen-morning-sunlight-1898
Romanticism,miklos-barabas,portrait-of-j-nos-matta-1860
Color_Field_Painting,ronnie-landfield,for-the-ages-1985
Art_Nouveau_Modern,felix-vallotton,the-beautiful-sunday-1895
Impressionism,samuel-mutzner,golful-balcicului-1939
Baroque,bartolome-esteban-murillo,the-departure-of-the-prodigal-son-1660
Expressionism,martiros-saryan,oasis-in-the-desert-1911
Realism,vincent-van-gogh,head-of-a-woman-10
Post_Impressionism,pyotr-konchalovsky,bathing-boy-1928
Symbolism,james-ensor,my-aunt-asleep-dreaming-of-monsters-1890
Impressionism,konstantin-korovin,harbour-at-sebastopol-1916
Fauvism,ilya-mashkov,still-life-with-vegetables-1914
Expressionism,august-macke,the-storm-1911
Expressionism,lucian-freud,head-of-a-child-1
Fauvism,endre-bartos,circulate-world-2005
Impressionism,eugene-boudin,the-market-at-landenneau-1870
Symbolism,nicholas-roerich,procopius-the-righteous-is-praying-of-unknown-navigating-1914-1
Impressionism,childe-hassam,new-york-winter-window-1919
Impressionism,andre-dunoyer-de-segonzac,le-village
Post_Impressionism,dumitru-ghiatza,on-bistri-a-valley
Post_Impressionism,henri-martin,herm-s-house
Pop_Art,billy-apple,the-ship-brighton-beach-sussex-england-1963(2)
Rococo,giovanni-battista-tiepolo,nude-study-in-an-academy
Impressionism,henri-de-toulouse-lautrec,fishing-boat-1880
Symbolism,mikhail-nesterov,novice-with-a-cross
Realism,vasily-surikov,portrait-of-princess-s-a-kropotkina-with-guitar-1882
Impressionism,james-mcneill-whistler,variations-in-violet-and-grey-market-place
Impressionism,t.-c.-steele,the-christ-child-and-the-infant-st-john-after-rubens-1883
Abstract_Expressionism,sam-francis,untitled-sfp85-3-1985
Post_Impressionism,henri-de-toulouse-lautrec,hangover-1889
Realism,theodore-rousseau,sketch-for-the-alley-chesnut
Post_Impressionism,alexandre-benois,versailles-water-parterre(1)
Rococo,carl-ludwig-johann-christineck,portrait-of-paul-of-russia-dressed-as-chevalier-of-the-order-of-st-andrew-1760
Art_Nouveau_Modern,aubrey-beardsley,bathyllus-taking-the-pose
Ukiyo_e,katsushika-hokusai,umegawa-in-sagami-province
Impressionism,mary-cassatt,margot-lux-with-a-wide-hat
Romanticism,konstantin-makovsky,ukrainian
Expressionism,martiros-saryan,fellah-village-1911-3
Baroque,rembrandt,artemisia-1634
Post_Impressionism,maurice-prendergast,fiesvenice-s-pietro-in-vol-also-known-as-the-day-before-the-fiesta-st-pietro-in-volte
Abstract_Expressionism,sam-francis,untitled-sfp89-105-1989
Abstract_Expressionism,cy-twombly,untitled-16
Cubism,henri-laurens,la-dormeuse-1943
Symbolism,kuzma-petrov-vodkin,sketch-of-make-up-to-the-tragedy-of-boris-godunov-pushkin-s-boris-godunov-1923
Art_Nouveau_Modern,anna-ostroumova-lebedeva,rostral-column-1912
Realism,aleksey-savrasov,landscape-with-church-and-the-ruins-1861
Expressionism,iosif-iser,two-spanish-women
High_Renaissance,leonardo-da-vinci,profile-of-an-old-man
Color_Field_Painting,gene-davis,green-glow-1958
Expressionism,balthus,nude-with-a-silk-scarf
Color_Field_Painting,ronnie-landfield,marine-mystery-1972
Rococo,jean-baptiste-oudry,still-life-with-monkey-fruits-and-flowers-1724
Realism,vincent-van-gogh,still-life-with-beer-mug-and-fruit-1881
Impressionism,claude-monet,water-lilies-reflections-of-weeping-willows-right-half-1919
Romanticism,eugene-delacroix,the-execution-of-the-doge-marino-faliero-1826(1)
Impressionism,maurice-prendergast,charles-street-boston
Pop_Art,lourdes-castro,ombre-port-e-de-maurice-henry-1968
Abstract_Expressionism,sam-francis,untitled-1994
Impressionism,berthe-morisot,the-flageolet
Naive_Art_Primitivism,diego-rivera,the-day-of-the-dead-1944
Rococo,joseph-wright,john-milnes
Abstract_Expressionism,sam-francis,untitled-1989
Impressionism,claude-monet,the-shoot-1876
Realism,anders-zorn,girl-knitting-1901
High_Renaissance,giorgione,the-adulteress-brought-before-christ(2)
Realism,boris-kustodiev,portrait-of-e-kustodieva-artist-s-mother
Minimalism,brice-marden,marble-10-1981
Mannerism_Late_Renaissance,jacopo-pontormo,christ-before-pilate(1)
Color_Field_Painting,barnett-newman,the-station-of-the-cross-first-station-1958
Art_Nouveau_Modern,boris-kustodiev,on-the-volga-1910
Post_Impressionism,tivadar-kosztka-csontvary,young-painter-1898
